SOURCE_ID,ra,dec,parallax,pmra,pmdec,pmra_error,pmdec_error,ruwe,astrometric_excess_noise_sig,astrometric_gof_al,visibility_periods_used,phot_bp_rp_excess_factor,bp_rp,phot_g_mean_mag,phot_bp_rp_excess_factor_corr,gm,Mem_Prob
3950150072888949632,182.500232404358,18.58417416585163,-0.1107947310325962,-1.8308362374056315,-2.347564289612334,0.3277922,0.28325436,0.9922946,0.0,-0.15627715,17,1.1769084,1.0248089,19.143715,-0.0422457499250572,0.1182003137869199,0.9318229614899004
3950150420782215168,182.5123030570085,18.61104088967992,-0.1362387501579401,-1.612712189697327,-2.0930136232551586,0.08042792,0.07510668,1.0270443,0.0,0.6576505,17,1.1482232,0.27771187,16.989119,-0.0180050128368034,0.0292857219065773,0.9912857064901438
3950152173128873984,182.5426768998909,18.66960057656197,0.112354000705951,-1.4877108124661838,-2.206035004234604,0.15522069,0.12634584,0.95659304,0.0,-0.9193123,13,1.4515061,0.10389328,17.400906,0.2932890242253316,-0.0150329752571896,0.945615859833581
3950152237552487808,182.6052197797752,18.66151687639404,-0.1912291705143679,-1.938996133013396,-2.017450532277524,0.48391825,0.23509724,1.009171,0.0,0.23387136,16,1.1532017,0.96803665,19.339823,-0.0607233948442593,-0.2182273330400555,0.9461775983716936
3950154024258740352,182.39771432149013,18.64328414562205,0.1316000975511021,-1.3948759526309429,-2.013291781321653,0.17727794,0.14576386,1.0659524,0.58777386,1.612313,18,1.2190608,0.9220314,18.311096,0.0092211910294031,0.2384304177624274,0.9266298164570306
3950156085843191168,182.4754076463996,18.69759844069994,-0.3679568568926469,-1.738783216923178,-1.8503034717288345,0.24432792,0.21489029,1.0171078,0.0,0.43521196,17,1.2080634,0.94153595,18.760496,-0.0034914515832711,-0.1030631682340745,0.961503704817556
3950156669958748672,182.5008766019412,18.73903021955269,-0.0242720841444754,-1.8959147823946896,-2.1076446584927604,0.2580267,0.22996084,1.0739537,1.5368563,1.7724686,17,1.2332519,0.86771584,18.732166,0.0280557269457772,-0.0868045003093677,0.9605452077360012
3950157700750904064,182.45894926638667,18.773239439236725,0.0148190526464846,-1.788119546481056,-2.0058158665764605,0.12138058,0.11304625,1.0549358,1.1546111,1.3388844,17,1.2200916,0.98983,17.671202,0.0041833908910846,-0.0994657738261774,0.9873516752460698
3950159178219301120,182.65554714756263,18.77167731625488,-0.0081735396305396,-1.8031893376932089,-2.36200002183896,0.2306166,0.16320893,1.0081757,0.0,0.22692022,18,1.2210022,0.94787216,18.80373,0.0088847796544728,0.1059999047183054,0.9068360321857276
3950164538338509696,182.57415527018017,18.89371517562069,-0.747449077159982,-2.4824603906313816,-2.2010206375795924,0.6336497,0.30379677,0.983465,0.0,-0.3228514,17,1.3393259,0.6193199,19.63293,0.1527264343270926,0.0450071082461333,0.9042689444024464
3950169108183900160,182.29442069888407,18.80977625538505,0.3256278266993318,-1.420318767160345,-2.151410644108188,0.750629,0.48747468,0.9275134,0.0,-1.5603445,16,1.0542631,0.23859406,19.871199,-0.1099921354230275,0.0468169877330392,0.9069123854756664
3950174743181006336,182.24460342301683,18.88254887785687,0.5094436743479188,-1.417455180209388,-2.0497562529626,0.62192214,0.5319843,1.1086136,0.9851653,2.435303,17,1.144351,0.8549824,19.909025,-0.0597853691004286,0.1738734627799615,0.9092623255071882
