SOURCE_ID,ra,dec,parallax,pmra,pmdec,pmra_error,pmdec_error,ruwe,astrometric_excess_noise_sig,astrometric_gof_al,visibility_periods_used,phot_bp_rp_excess_factor,bp_rp,phot_g_mean_mag,phot_bp_rp_excess_factor_corr,distance,gm,Mem_Prob
3950071496462591104,182.0634698903301,18.59822649937118,-0.0307265978255156,-1.328833009456465,-2.425960157333476,0.1219519,0.08067724,0.9401103,0.0,-1.3639476,15,1.2229292,0.96474457,17.696991,0.0093010235728618,0.4649424280095781,-0.39541393847764217,0.00013337591555121172
3950080872375495424,182.83426967712103,18.321182509028827,0.2385593790106046,-2.01390885835144,-2.354912945780556,0.8166796,0.4903256,0.99228096,0.0,-0.13122164,17,1.2447206,0.606369,20.422792,0.0589656752782525,0.380010654462933,0.2696872383241066,0.891342631147903
3950073485032207616,182.2517701429445,18.695059170031943,-0.0716678705641526,-1.7942832511518363,-1.6806761341246008,0.7340845,0.53543293,1.0418195,0.91755617,0.94949496,15,1.2069204,0.75032043,20.109716,0.011068493273036,0.3131799232349261,-0.29069663233030313,0.9076216952351419
3950083277557488768,182.8688732460772,18.399148441864025,0.5198915094942134,-1.2199329328023465,-1.4314284246628883,0.23944598,0.15275815,1.0255567,0.30930883,0.62318945,17,1.2006083,1.1027527,18.806234,-0.0260510246339935,0.3723645754224391,1.6651098167878415,
3950086885330023424,182.76758562594952,18.43532191441033,-0.6419830008101535,-1.662437851311945,-1.4781482776134078,0.99564725,0.64329654,1.0461557,0.27111712,0.9248936,14,1.0582112,0.13122559,20.348358,-0.1011363655836128,0.2650056600572821,0.045556077887389655,0.8982763367183006
3950093619838771712,182.8813407331721,18.54019937516409,-0.1132237432186636,-1.776463780086922,-2.5195218560645065,0.15825272,0.10078727,1.0566324,0.36768475,1.3583165,16,1.2234303,1.0324993,18.207022,0.00355221886401,0.3563452825104073,0.16025024803994137,0.008860272987923728
3950081353411830912,182.88560081860984,18.30950972238997,-0.0366950171402349,-1.678641626650132,-2.628586776972265,0.12816316,0.08206427,1.0144382,2.4150455e-15,0.36734512,17,1.205389,0.9157715,17.830374,-0.0039054180264344,0.429050905563986,0.006168365926871552,5.1417404596101236e-08
3950081460786485760,182.9276319891692,18.330689613598285,0.0577204350597111,-1.1546434781038766,-2.3054863046091283,0.9194883,0.48782006,1.0122838,0.8716146,0.2863532,15,1.4130181,1.7277622,20.459087,0.1144946959666295,0.4547137540294953,-0.2914181951048808,0.8853559650645582
3950098812455180416,182.63582869311983,18.50392272246993,0.0021612747459933,-1.7894768430708918,-2.177636386858453,0.07198578,0.057253014,1.0517385,0.0029714096,1.2400868,17,1.2229941,1.0485516,16.860706,0.0015931319752608,0.1171873640063256,-0.0064734311954751595,0.9774930845708552
3950103755961626240,182.6289074895245,18.57743723682618,-0.4399383853739911,-1.7471562650367,-1.5200249423046672,0.72778916,0.4525849,0.98917466,0.0,-0.19804753,16,1.2263381,0.8074188,20.094059,0.0260618471739171,0.109784170685743,-0.23044630995980375,0.90458517462225
