SOURCE_ID,ra,dec,parallax,pmra,pmdec,pmra_error,pmdec_error,ruwe,astrometric_excess_noise_sig,astrometric_gof_al,visibility_periods_used,phot_bp_rp_excess_factor,bp_rp,phot_g_mean_mag
3950102626385468928,182.51515279376756,18.536286097041316,1.9001320626114502,1.4013285226927745,-3.57622318151497,2.1600525,1.323839,0.9784725,0.0,-0.32025194,12,1.2863098,0.5697365,20.620163
3950102626385703552,182.51861864788395,18.55024992874509,0.7538305764741392,-4.922613735147775,1.1670775090834002,2.0257037,1.5399941,1.116827,1.6519161,2.094704,12,0.88424665,0.5584984,20.652063
3950102626385706240,182.51667999352426,18.53839997081702,-2.6827283262713033,-0.8515632363571706,-3.143338536123906,1.1001122,1.201688,1.0793037,0.5025861,1.5682024,12,1.8274872,0.14312744,20.370949
3950102626386035200,182.5149491002632,18.53519047994025,-0.004555406571893936,-1.834225901979613,-2.0676535893591383,0.07867671,0.08987373,1.00743,0.0,0.20639804,16,1.1647532,0.26284218,16.991335
3950102626386036608,182.51065002926785,18.540173024526744,-0.699889997821433,-0.45974808420193625,-0.9469875932111954,1.0994742,0.9213434,1.0573273,1.2120907,1.1127086,14,,,20.281368
3950102626386037888,182.5147651968036,18.53917234081043,-0.008617974720973033,-1.5889641022344467,-2.052252474228971,0.038697515,0.036646556,1.0416812,0.0,1.0461507,17,1.236197,1.168603,15.683386
3950102626386052992,182.5222506049963,18.54273270935435,-0.09116639344168073,-1.9828833266662835,-0.8457103984359411,0.24562772,0.3044843,1.0460297,0.36201933,0.84713763,12,,,18.297747
3950102626386053376,182.52243017137792,18.542978960509775,-0.012949403021494587,-1.761462054135704,-2.0667379316500245,0.029459966,0.027200192,1.0670557,1.2951161,1.6809412,17,1.3521199,1.216918,14.966558
3950102626386109056,182.52283797094628,18.546729462144235,-0.6417100793694199,-0.017299690518886343,-1.9768203864836997,1.3049216,1.0332545,1.0500247,0.30470282,0.89238685,11,,,20.205626
3950102626386129664,182.50688607322988,18.54445004495988,0.006953410391643598,-1.7435519657441074,-2.0536855009066457,0.052990153,0.050677773,1.1045941,1.9835668,2.5548277,17,1.2306826,1.1126919,16.184608
3950102626386130688,182.51528173413317,18.542810767883715,-0.029954391847683143,-1.0038983532642927,-2.367027178784131,0.4499882,0.39998433,0.92779005,0.0,-1.5814579,15,1.8790672,0.8740425,19.365734
3950102626386132352,182.51324933108262,18.545833167855026,-0.017930612275458054,-1.6711971326559836,-2.037068543674956,0.06602483,0.0636275,0.9108219,0.0,-2.1532671,17,1.2023925,1.0478497,16.740906
3950102626386132480,182.50971500912462,18.54759187433797,0.07569254376699816,-1.671199288639866,-2.0837864006008977,0.0946495,0.09459445,1.0069473,0.70553803,0.19043306,16,1.1405674,0.13057518,17.038952
3950102626386133248,182.51904147315176,18.54496384822406,-1.0866320287872182,-1.3475480115611378,-2.114064288564366,0.5017522,0.45125082,1.0737295,1.2111601,1.6842272,15,2.1091652,0.6381531,19.442432
3950102626386134784,182.5156923178342,18.54931998343429,-0.024267241881024502,-1.8514942463655684,-2.038205315017446,0.06482006,0.059110705,1.0973486,1.1479725,2.3862288,17,1.2279284,1.0752907,16.553345
3950102626386453376,182.51698949822548,18.539634779915545,0.1113031811750003,-1.8023516451016415,-2.5194382160002515,0.32388973,0.24824473,0.91941625,0.0,-1.7329232,11,,,18.844366
3950102656449964160,182.50036225568036,18.54088345228354,0.28656341727722096,-2.0285392971169087,-2.7108710612943314,0.49807298,0.37974653,1.0090737,0.41751742,0.2392257,16,1.1751068,0.9446621,19.506325
3950102656449965696,182.48930125566727,18.54410000018374,-0.44321475223722234,-2.5981954552433675,-1.330458840263024,1.503135,1.0405328,1.1114616,1.3628317,2.2014115,14,2.1014109,1.040844,20.587471
3950102656449966720,182.50148595956995,18.545873690154068,-0.4419622735466963,-1.2628244637839443,-2.214097734294659,0.38597563,0.302426,0.9111648,0.0,-2.0516918,16,1.2700118,0.89313126,19.184452
3950102656449968000,182.49463953330545,18.5480281702658,-0.9634290086052776,-2.0016280725986793,-2.809778847591011,0.5037378,0.4056447,0.97517884,0.0,-0.52043253,15,1.1329374,0.82844734,19.592842
3950102656450091136,182.48501083698028,18.542324139388136,0.27546035228360805,-1.4032318789590088,-1.9875834515621633,1.1373447,0.74713594,1.0793585,0.35921714,1.6678029,15,1.0500785,0.4089203,20.407774
3950102656450092160,182.48401440189784,18.544762922614073,-1.033396479908318,-2.80493805697628,-1.8907452497226922,1.0748799,0.71326786,1.0533376,1.4208062,1.1888475,16,1.2187005,0.62184525,20.35617
3950102660744581760,182.50206316127483,18.54337319355141,0.4659348828693191,-2.341546275793065,-10.60526456888365,0.5539108,0.45303044,0.99049777,0.55709434,-0.19061509,16,1.2999266,1.6807537,19.681858
3950102660744884608,182.49592856083186,18.542492832932393,-0.20497871324082909,-3.070330118249706,-3.0602976347799054,0.7189534,0.6031001,1.0320046,0.0,0.7223465,16,1.9399557,0.48485184,20.01956
3950102660744974080,182.49846836317153,18.542300290929834,0.6352645077705644,-0.04142127469762224,-3.7168218377072644,0.9035929,0.79554194,0.93484795,0.0,-1.3533547,14,1.1981097,0.29389763,20.375755
3950102660745450752,182.49851573566417,18.539524565407735,0.8418255914277982,-1.231142845107094,-2.535089157364128,1.6669745,1.095778,1.0216691,0.0487637,0.45100942,13,1.2922794,0.6040001,20.548647
3950102660745775616,182.50263229181988,18.54397597441025,0.35836817660741055,-1.828121468423417,-2.257952839294873,0.2160544,0.20536168,0.9568003,0.0,-1.0147642,17,1.2281268,0.93240356,18.68125
3950102660745904128,182.4958981360558,18.542217305096173,1.471985491929503,-0.14543969623928288,-2.011531902669404,1.2160637,0.7461066,1.0939611,0.54639953,1.8148537,12,3.6185572,0.95355225,20.305248
3950102660745910912,182.4972030246053,18.545035307280152,-2.043054325447448,0.5607020026328463,-1.199128511023977,1.201328,0.78218883,0.98265964,0.0,-0.3312044,14,1.2398229,0.6762142,20.449574
3950102690809712128,182.50166885173908,18.55847356947527,0.27107155580091513,-1.35561281146336,-1.907503534953762,0.55412096,0.42643502,1.0238734,0.20260412,0.5793297,16,1.1792877,0.62537956,19.709846
3950102690809712512,182.50846725899288,18.555920469907846,0.11912336415285374,-1.74409540837729,-1.9902557433931736,0.1162472,0.12876065,1.0159949,0.0,0.40692422,15,1.1975228,0.97226524,17.652287
3950102690809713024,182.50796269942464,18.559606333013612,-1.8204025386815679,-3.795389627032498,-0.6046687342920497,1.0751829,1.0218598,0.94333625,0.0,-1.1371112,14,1.4473912,0.73132324,20.460075
3950102690809713408,182.5029265110857,18.560134006776245,-0.07755855461492449,-2.6386196734591656,-1.4269653485094345,0.53701144,0.49510702,1.0244005,0.15606712,0.5691068,15,1.1285992,0.8584347,19.647594
3950102690809726464,182.5102943299672,18.55100560517344,-0.12211434012476048,-1.714575470881947,-1.8059438557840053,0.15393211,0.16900644,1.0905555,0.9743699,2.1805468,16,1.2652506,0.8917084,18.077528
