SOURCE_ID,ra,dec,parallax,pmra,pmdec,pmra_error,pmdec_error,ruwe,astrometric_excess_noise_sig,astrometric_gof_al,visibility_periods_used,phot_bp_rp_excess_factor,bp_rp,phot_g_mean_mag,phot_bp_rp_excess_factor_corr,distance
3950102695104515200,182.51444623124533,18.55321414868367,0.5301775110103878,-2.0670649752180985,-2.76845521050806,0.70059335,0.56450415,1.0157874,0.0,0.38447788,16,1.1289972,0.6693897,20.02751,-0.0609876323493379,0.015399323544447003
3950102695104519680,182.5118109197323,18.554640353232188,0.2857900587604118,-1.495683083596793,-2.237389255372796,0.4482823,0.3091257,1.0514996,0.22398926,1.184986,14,1.205242,0.8618431,19.248463,0.0005359873117738,0.018268288593683187
3950102695104534656,182.51128456274247,18.55785381256026,0.2544007003143256,-1.6950071380418474,-2.567079356050753,0.5576295,0.5011788,1.040302,1.0545923,0.97066104,16,1.1967218,0.6268234,19.861904,0.0096271355946315,0.020963219978359586
3950102695104627456,182.51076854415007,18.55134482006253,1.2490936301879072,-1.6174342713830212,-2.7124109972257697,1.1245234,0.8097579,0.9933183,0.0,-0.10044954,14,1.311414,-0.16111565,20.406708,0.1616573432102115,0.01702527525797263
3950102695104628096,182.50968227048511,18.55686032935625,-1.7837635666467122,-1.3544676430658225,-1.3305857795537666,0.98572487,0.8002776,0.9618685,0.0,-0.8212098,15,1.0958607,0.623085,20.428272,-0.0909867074732837,0.021341561003534047
3950102695105613056,182.5123010948984,18.554096816505115,0.0139212908045667,-1.63954163541765,-2.2718792938557995,0.087756224,0.08107606,1.0955393,0.25888428,2.3087933,16,1.2325836,1.0101624,17.177559,0.0147979753121521,0.017538391041889395
3950102695105614720,182.51112382177504,18.55637818688089,-0.1553451885318229,-1.8540130814994635,-1.7942577234635986,0.088189654,0.0810247,0.96078503,0.0,-0.92639,16,1.2247907,0.124671936,17.150377,0.065718595008996,0.01998200640858422
3950102695105643392,182.5036848890841,18.55394423397833,0.0863354958097731,-1.6275430351021385,-2.065440303201292,0.05562297,0.05399322,0.9766346,0.0,-0.5602568,17,1.2220206,1.0758257,16.457108,-0.0020041434904001,0.024433556406845677
3950102725169433984,182.5473523530228,18.525801271168543,0.5552323268861371,-1.1931375296673068,-2.247345500815752,0.51707643,0.3719739,0.9840968,2.4598553e-15,-0.33962908,16,1.1968786,0.8111305,19.507048,-0.0036932329613752,0.02760482750192151
3950102725169437696,182.5543999928064,18.532716318354083,0.3483120138710044,-1.7100399952438887,-1.7070632064819549,0.61577225,0.4368239,1.0000014,0.0,0.02932421,16,1.1759088,0.74580956,19.736168,-0.0196035006205186,0.03083093125285916
